time,lev,lat,lon,EPV,PHIS,PS,V,T,OMEGA,QL,U,QV,QI,O3
2013-01-04 00:00:00,0.699999988079071,39.0,-81.875,0.0023808177,2375.7097,99516.23,14.048151,255.92227,0.00022071603,0.0,90.310486,4.1910166e-06,0.0,4.2743595e-06
2013-01-04 00:00:00,0.699999988079071,39.0,-81.25,0.002439707,2759.7097,99036.23,13.833307,255.80411,0.0002600551,0.0,90.216736,4.1914823e-06,0.0,4.278085e-06
2013-01-04 00:00:00,0.699999988079071,39.0,-80.625,0.0024707015,3755.7097,97740.23,13.5403385,255.74747,0.0002910495,0.0,90.060486,4.191715e-06,0.0,4.279482e-06
2013-01-04 00:00:00,0.699999988079071,39.0,-80.0,0.0024748738,6389.7095,94500.23,13.231745,255.69278,0.0003294349,0.0,90.060486,4.191948e-06,0.0,4.2799475e-06
2013-01-04 00:00:00,0.699999988079071,39.5,-82.5,0.002302378,2575.7097,99260.23,14.8684635,256.21622,0.0002664924,0.0,94.091736,4.188339e-06,0.0,4.2608553e-06
2013-01-04 00:00:00,0.699999988079071,39.5,-81.875,0.0024070437,2558.7097,99252.23,14.5872135,256.09708,0.00024884942,0.0,93.872986,4.1886883e-06,0.0,4.2650463e-06
2013-01-04 00:00:00,0.699999988079071,39.5,-81.25,0.0024485285,2759.7097,98972.23,14.2747135,255.96524,0.00024408105,0.0,93.841736,4.1890376e-06,0.0,4.269703e-06
2013-01-04 00:00:00,0.699999988079071,39.5,-80.625,0.002463549,3440.7097,98100.23,14.0247135,255.86075,0.00024026635,0.0,93.622986,4.189387e-06,0.0,4.2729625e-06
2013-01-04 00:00:00,0.699999988079071,39.5,-80.0,0.0024660523,4697.7095,96500.23,13.723932,255.78653,0.00027579072,0.0,93.591736,4.1898525e-06,0.0,4.274825e-06
2013-01-04 00:00:00,0.5,37.0,-82.5,0.0011762516,6277.7095,94844.23,9.538291,249.42622,0.0001770656,0.0,82.11393,4.208953e-06,0.0,3.3956046e-06
2013-01-04 00:00:00,0.5,37.0,-81.875,0.001142873,6925.7095,94012.23,8.678916,249.41597,0.00020245717,0.0,82.27018,4.208953e-06,0.0,3.3932763e-06
2013-01-04 00:00:00,0.5,37.0,-81.25,0.001110448,8101.7095,92580.23,7.944541,249.39204,0.00021211313,0.0,82.36393,4.208953e-06,0.0,3.39153e-06
2013-01-04 00:00:00,0.5,37.0,-80.625,0.001063718,6499.7095,94428.23,7.2023535,249.3603,0.00022403405,0.0,82.48893,4.2087204e-06,0.0,3.3897838e-06
2013-01-04 00:00:00,0.5,37.0,-80.0,0.0010084049,4623.7095,96684.23,6.5812597,249.32173,0.00021628545,0.0,82.61393,4.2084876e-06,0.0,3.3879212e-06
2013-01-04 00:00:00,0.5,37.5,-82.5,0.0009473697,4002.7097,97572.23,10.2023535,249.13203,0.00026647258,0.0,85.86393,4.2082547e-06,0.0,3.403288e-06
2013-01-04 00:00:00,0.5,37.5,-81.875,0.0009998218,5333.7095,95964.23,9.4054785,249.102,0.00029806304,0.0,86.05143,4.208022e-06,0.0,3.4022403e-06
2013-01-04 00:00:00,0.5,37.5,-81.25,0.001028432,7363.7095,93452.23,8.5617285,249.06831,0.00030485797,0.0,86.11393,4.208022e-06,0.0,3.4007269e-06
2013-01-04 00:00:00,0.5,37.5,-80.625,0.0010751621,6665.7095,94220.23,7.819541,249.0566,0.00030593085,0.0,86.33268,4.208022e-06,0.0,3.3980493e-06
2013-01-04 00:00:00,0.5,37.5,-80.0,0.0010742084,5505.7095,95596.23,7.0461035,249.03584,0.00032500434,0.0,86.48893,4.207789e-06,0.0,3.3952554e-06
2013-01-04 00:00:00,0.5,38.0,-82.5,0.00065363804,2934.7097,98908.23,10.854697,248.92842,0.00032476592,0.0,89.89518,4.2068577e-06,0.0,3.4073626e-06
2013-01-04 00:00:00,0.5,38.0,-81.875,0.0007099048,3838.7097,97756.23,9.9367285,248.88326,0.00035170722,0.0,89.98893,4.2068577e-06,0.0,3.4071297e-06
2013-01-04 00:00:00,0.5,38.0,-81.25,0.00076903263,5387.7095,95860.23,9.0617285,248.84834,0.0003760259,0.0,90.11393,4.206625e-06,0.0,3.406082e-06
2013-01-04 00:00:00,0.5,38.0,-80.625,0.0008596317,7809.7095,92868.23,8.257041,248.81319,0.00036887336,0.0,90.27018,4.206625e-06,0.0,3.4048014e-06
2013-01-04 00:00:00,0.5,38.0,-80.0,0.0009893314,7125.7095,93596.23,7.444541,248.81563,0.000397722,0.0,90.39518,4.206392e-06,0.0,3.4014254e-06
2013-01-04 00:00:00,0.5,38.5,-82.5,0.0005430118,2366.7097,99580.23,11.2336035,248.83931,0.0003309648,0.0,94.08268,4.2054608e-06,0.0,3.4087595e-06
2013-01-04 00:00:00,0.5,38.5,-81.875,0.00059069553,2665.7097,99180.23,10.3117285,248.76949,0.00035075354,0.0,94.14518,4.205228e-06,0.0,3.4093416e-06
2013-01-04 00:00:00,0.5,38.5,-81.25,0.00067557255,3425.7097,98188.23,9.378135,248.7209,0.0004029672,0.0,94.17643,4.204995e-06,0.0,3.4084103e-06
2013-01-04 00:00:00,0.5,38.5,-80.625,0.00077094,5969.7095,95108.23,8.4211035,248.68892,0.00040058303,0.0,94.36393,4.204995e-06,0.0,3.4072461e-06
2013-01-04 00:00:00,0.5,38.5,-80.0,0.0009044544,8553.71,91924.23,7.5812597,248.65083,0.00042227912,0.0,94.45768,4.2047623e-06,0.0,3.4053835e-06
2013-01-04 00:00:00,0.5,39.0,-82.5,0.00033511082,2347.7097,99580.23,11.4679785,248.75996,0.00030605006,0.0,98.48893,4.204995e-06,0.0,3.4096909e-06
2013-01-04 00:00:00,0.5,39.0,-81.875,0.00039805332,2375.7097,99516.23,10.5304785,248.69038,0.00030593085,0.0,98.48893,4.2045294e-06,0.0,3.410273e-06
2013-01-04 00:00:00,0.5,39.0,-81.25,0.00050105015,2759.7097,99036.23,9.604697,248.61494,0.0003500383,0.0,98.48893,4.2042966e-06,0.0,3.410273e-06
2013-01-04 00:00:00,0.5,39.0,-80.625,0.00062693516,3755.7097,97740.23,8.616416,248.57002,0.00038079428,0.0,98.48893,4.2042966e-06,0.0,3.4086431e-06
2013-01-04 00:00:00,0.5,39.0,-80.0,0.00074900547,6389.7095,94500.23,7.6281347,248.51973,0.00040725875,0.0,98.61393,4.203831e-06,0.0,3.4070133e-06
2013-01-04 00:00:00,0.5,39.5,-82.5,0.00019587437,2575.7097,99260.23,11.604697,248.66426,0.00024966407,0.0,103.20768,4.204995e-06,0.0,3.410273e-06
2013-01-04 00:00:00,0.5,39.5,-81.875,0.00024165073,2558.7097,99252.23,10.694541,248.58675,0.00025300193,0.0,103.02018,4.2047623e-06,0.0,3.4103894e-06
2013-01-04 00:00:00,0.5,39.5,-81.25,0.00034464756,2759.7097,98972.23,9.70626,248.50642,0.00026730704,0.0,103.02018,4.2045294e-06,0.0,3.4107386e-06
2013-01-04 00:00:00,0.5,39.5,-80.625,0.00047053257,3440.7097,98100.23,8.757041,248.41548,0.00027767825,0.0,102.86393,4.2042966e-06,0.0,3.4107386e-06
2013-01-04 00:00:00,0.5,39.5,-80.0,0.0005773441,4697.7095,96500.23,7.7648535,248.34291,0.00031391787,0.0,102.92643,4.203831e-06,0.0,3.4098073e-06
2013-01-04 00:00:00,0.4000000059604645,37.0,-82.5,0.00070329057,6277.7095,94844.23,6.001155,242.46992,0.00028562793,0.0,87.85606,4.2079873e-06,0.0,3.042107e-06
2013-01-04 00:00:00,0.4000000059604645,37.0,-81.875,0.0007128273,6925.7095,94012.23,5.061702,242.44649,0.00030529746,0.0,88.07481,4.2075217e-06,0.0,3.0406518e-06
2013-01-04 00:00:00,0.4000000059604645,37.0,-81.25,0.00074906694,8101.7095,92580.23,4.2413893,242.40742,0.00030851612,0.0,88.23106,4.207056e-06,0.0,3.039604e-06
2013-01-04 00:00:00,0.4000000059604645,37.0,-80.625,0.00080056535,6499.7095,94428.23,3.4601393,242.37422,0.0003145958,0.0,88.35606,4.2065903e-06,0.0,3.038498e-06
2013-01-04 00:00:00,0.4000000059604645,37.0,-80.0,0.00087876664,4623.7095,96684.23,2.8331861,242.34785,0.00030243644,0.0,88.51231,4.2061247e-06,0.0,3.037334e-06
2013-01-04 00:00:00,0.4000000059604645,37.5,-82.5,0.0005716835,4002.7097,97572.23,5.786311,242.17793,0.00034868965,0.0,92.23106,4.2077545e-06,0.0,3.0419906e-06
2013-01-04 00:00:00,0.4000000059604645,37.5,-81.875,0.00064034807,5333.7095,95964.23,4.8878736,242.14082,0.00037455806,0.0,92.48106,4.207289e-06,0.0,3.040419e-06
2013-01-04 00:00:00,0.4000000059604645,37.5,-81.25,0.00071854936,7363.7095,93452.23,3.98553,242.10078,0.00037551174,0.0,92.63731,4.206823e-06,0.0,3.0389056e-06
2013-01-04 00:00:00,0.4000000059604645,37.5,-80.625,0.00082345353,6665.7095,94220.23,3.219905,242.08614,0.00037145862,0.0,92.85606,4.2061247e-06,0.0,3.0369265e-06
2013-01-04 00:00:00,0.4000000059604645,37.5,-80.0,0.0009588753,5505.7095,95596.23,2.4777174,242.06367,0.0003764654,0.0,92.98106,4.205426e-06,0.0,3.0352967e-06
2013-01-04 00:00:00,0.4000000059604645,38.0,-82.5,0.00029130327,2934.7097,98908.23,5.581233,241.84492,0.00037670383,0.0,96.76231,4.2079873e-06,0.0,3.0422816e-06
2013-01-04 00:00:00,0.4000000059604645,38.0,-81.875,0.0004419838,3838.7097,97756.23,4.520686,241.80684,0.00039983043,0.0,96.98106,4.2075217e-06,0.0,3.0406518e-06
2013-01-04 00:00:00,0.4000000059604645,38.0,-81.25,0.0006098305,5387.7095,95860.23,3.5597486,241.77852,0.00041771182,0.0,97.16856,4.207056e-06,0.0,3.038731e-06
2013-01-04 00:00:00,0.4000000059604645,38.0,-80.625,0.0008387123,7809.7095,92868.23,2.7413893,241.74336,0.0004034067,0.0,97.38731,4.2063575e-06,0.0,3.0369265e-06
2013-01-04 00:00:00,0.4000000059604645,38.0,-80.0,0.001082853,7125.7095,93596.23,2.0138502,241.7375,0.0004160429,0.0,97.48106,4.205426e-06,0.0,3.0348892e-06
2013-01-04 00:00:00,0.4000000059604645,38.5,-82.5,0.00019021379,2366.7097,99580.23,5.286311,241.52364,0.00035500774,0.0,101.41856,4.20822e-06,0.0,3.0439696e-06
2013-01-04 00:00:00,0.4000000059604645,38.5,-81.875,0.00035233842,2665.7097,99180.23,4.161311,241.48067,0.00037431964,0.0,101.60606,4.2077545e-06,0.0,3.0423398e-06
2013-01-04 00:00:00,0.4000000059604645,38.5,-81.25,0.0005983864,3425.7097,98188.23,3.11053,241.45332,0.00041771182,0.0,101.76231,4.207289e-06,0.0,3.0401861e-06
2013-01-04 00:00:00,0.4000000059604645,38.5,-80.625,0.0008844887,5969.7095,95108.23,2.1701002,241.42989,0.00041055927,0.0,101.94981,4.2063575e-06,0.0,3.038207e-06
2013-01-04 00:00:00,0.4000000059604645,38.5,-80.0,0.0011972939,8553.71,91924.23,1.4513503,241.40059,0.00041771182,0.0,102.04356,4.2051934e-06,0.0,3.036519e-06
2013-01-04 00:00:00,0.4000000059604645,39.0,-82.5,0.0001787697,2347.7097,99580.23,5.0734205,241.23848,0.0003081585,0.0,106.13731,4.2077545e-06,0.0,3.0467636e-06
2013-01-04 00:00:00,0.4000000059604645,39.0,-81.875,0.00035424577,2375.7097,99516.23,3.8898268,241.17989,0.0003134037,0.0,106.29356,4.2075217e-06,0.0,3.0450756e-06
2013-01-04 00:00:00,0.4000000059604645,39.0,-81.25,0.0006212746,2759.7097,99036.23,2.8253736,241.11153,0.00035286197,0.0,106.44981,4.206823e-06,0.0,3.0431547e-06
2013-01-04 00:00:00,0.4000000059604645,39.0,-80.625,0.0010237251,3755.7097,97740.23,1.8732253,241.08614,0.00037908801,0.0,106.44981,4.205892e-06,0.0,3.0408264e-06
2013-01-04 00:00:00,0.4000000059604645,39.0,-80.0,0.0013956581,6389.7095,94500.23,1.0431472,241.0627,0.0003943468,0.0,106.54356,4.204495e-06,0.0,3.0388474e-06
2013-01-04 00:00:00,0.4000000059604645,39.5,-82.5,0.00032563554,2575.7097,99260.23,5.003108,240.97481,0.00023913631,0.0,110.85606,4.2075217e-06,0.0,3.0499068e-06
2013-01-04 00:00:00,0.4000000059604645,39.5,-81.875,0.0006098305,2558.7097,99252.23,3.7706861,240.89668,0.00024974594,0.0,110.91856,4.207056e-06,0.0,3.0481024e-06
2013-01-04 00:00:00,0.4000000059604645,39.5,-81.25,0.0009932076,2759.7097,98972.23,2.6534986,240.83028,0.00026929626,0.0,110.98106,4.2061247e-06,0.0,3.0464726e-06
2013-01-04 00:00:00,0.4000000059604645,39.5,-80.625,0.0014376198,3440.7097,98100.23,1.7296706,240.75215,0.0002814556,0.0,110.85606,4.2049605e-06,0.0,3.0448427e-06
2013-01-04 00:00:00,0.4000000059604645,39.5,-80.0,0.0018448387,4697.7095,96500.23,0.907405,240.69942,0.0003123308,0.0,110.79356,4.2035635e-06,0.0,3.0430383e-06
2013-01-04 00:00:00,0.30000001192092896,37.0,-82.5,0.0062546325,6277.7095,94844.23,8.547567,236.21664,0.0002344308,0.0,94.5871,4.158199e-06,0.0,2.8641236e-06
2013-01-04 00:00:00,0.30000001192092896,37.0,-81.875,0.0063857627,6925.7095,94012.23,8.074911,236.34555,0.0002483783,0.0,94.68085,4.1572675e-06,0.0,2.8634252e-06
2013-01-04 00:00:00,0.30000001192092896,37.0,-81.25,0.006496389,8101.7095,92580.23,7.6295986,236.44125,0.0002484975,0.0,94.74335,4.156802e-06,0.0,2.8629595e-06
2013-01-04 00:00:00,0.30000001192092896,37.0,-80.625,0.006622274,6499.7095,94428.23,7.1569424,236.54282,0.00025147773,0.0,94.86835,4.156336e-06,0.0,2.8626102e-06
2013-01-04 00:00:00,0.30000001192092896,37.0,-80.0,0.0067250323,4623.7095,96684.23,6.727255,236.64633,0.00023836471,0.0,95.0246,4.1558706e-06,0.0,2.862261e-06
2013-01-04 00:00:00,0.30000001192092896,37.5,-82.5,0.006622751,4002.7097,97572.23,7.6256924,235.9354,0.00026971675,0.0,97.99335,4.152378e-06,0.0,2.862261e-06
2013-01-04 00:00:00,0.30000001192092896,37.5,-81.875,0.0068175388,5333.7095,95964.23,7.1413174,236.0643,0.00028485633,0.0,98.05585,4.150981e-06,0.0,2.8615625e-06
2013-01-04 00:00:00,0.30000001192092896,37.5,-81.25,0.0070030284,7363.7095,93452.23,6.6413174,236.17758,0.00027865745,0.0,98.0871,4.149817e-06,0.0,2.8609804e-06
2013-01-04 00:00:00,0.30000001192092896,37.5,-80.625,0.0071961475,6665.7095,94220.23,6.18038,236.3182,0.00026971675,0.0,98.18085,4.1491185e-06,0.0,2.8603984e-06
2013-01-04 00:00:00,0.30000001192092896,37.5,-80.0,0.00736614,5505.7095,95596.23,5.6920986,236.43149,0.00026482917,0.0,98.2746,4.14842e-06,0.0,2.8599327e-06
2013-01-04 00:00:00,0.30000001192092896,38.0,-82.5,0.0069639278,2934.7097,98908.23,6.6569424,235.60922,0.0002895055,0.0,101.36835,4.145859e-06,0.0,2.8610968e-06
2013-01-04 00:00:00,0.30000001192092896,38.0,-81.875,0.0071806503,3838.7097,97756.23,6.0827236,235.74203,0.00029928065,0.0,101.3996,4.143996e-06,0.0,2.8603984e-06
2013-01-04 00:00:00,0.30000001192092896,38.0,-81.25,0.0074026776,5387.7095,95860.23,5.541708,235.88266,0.00030261851,0.0,101.3996,4.1421335e-06,0.0,2.8595834e-06
2013-01-04 00:00:00,0.30000001192092896,38.0,-80.625,0.00761357,7809.7095,92868.23,5.028036,236.0018,0.00027973033,0.0,101.43085,4.1407366e-06,0.0,2.8590014e-06
2013-01-04 00:00:00,0.30000001192092896,38.0,-80.0,0.007830102,7125.7095,93596.23,4.5202236,236.14828,0.00028032638,0.0,101.49335,4.138874e-06,0.0,2.8583029e-06
2013-01-04 00:00:00,0.30000001192092896,38.5,-82.5,0.0070867133,2366.7097,99580.23,5.7702236,235.25375,0.00028008796,0.0,104.74335,4.138874e-06,0.0,2.8603984e-06
2013-01-04 00:00:00,0.30000001192092896,38.5,-81.875,0.007367451,2665.7097,99180.23,5.088583,235.37875,0.00028604842,0.0,104.7121,4.13608e-06,0.0,2.8596999e-06
2013-01-04 00:00:00,0.30000001192092896,38.5,-81.25,0.007645559,3425.7097,98188.23,4.4420986,235.5311,0.00030845977,0.0,104.7121,4.1328203e-06,0.0,2.858885e-06
2013-01-04 00:00:00,0.30000001192092896,38.5,-80.625,0.0078953095,5969.7095,95108.23,3.8444421,235.66782,0.0002921281,0.0,104.7121,4.1297935e-06,0.0,2.85807e-06
2013-01-04 00:00:00,0.30000001192092896,38.5,-80.0,0.00811692,8553.71,91924.23,3.3034265,235.78891,0.00028604842,0.0,104.7121,4.1267667e-06,0.0,2.857488e-06
2013-01-04 00:00:00,0.30000001192092896,39.0,-82.5,0.0071210456,2347.7097,99580.23,5.0944424,234.92172,0.0002576766,0.0,108.11835,4.1297935e-06,0.0,2.860049e-06
2013-01-04 00:00:00,0.30000001192092896,39.0,-81.875,0.007381816,2375.7097,99516.23,4.2975674,235.02719,0.0002536235,0.0,108.05585,4.126534e-06,0.0,2.8593506e-06
2013-01-04 00:00:00,0.30000001192092896,39.0,-81.25,0.0076864404,2759.7097,99036.23,3.5475671,235.13657,0.0002740083,0.0,108.0246,4.1228086e-06,0.0,2.8586521e-06
2013-01-04 00:00:00,0.30000001192092896,39.0,-80.625,0.007976968,3755.7097,97740.23,2.8698328,235.29282,0.00028473712,0.0,107.9621,4.118152e-06,0.0,2.8577208e-06
2013-01-04 00:00:00,0.30000001192092896,39.0,-80.0,0.008265693,6389.7095,94500.23,2.2194421,235.43344,0.00028402187,0.0,107.99335,4.113728e-06,0.0,2.856906e-06
2013-01-04 00:00:00,0.30000001192092896,39.5,-82.5,0.0073471856,2575.7097,99260.23,4.6725674,234.63266,0.00022501327,0.0,111.5246,4.118152e-06,0.0,2.8595834e-06
2013-01-04 00:00:00,0.30000001192092896,39.5,-81.875,0.0075427485,2558.7097,99252.23,3.7780359,234.72641,0.0002268014,0.0,111.43085,4.114194e-06,0.0,2.858885e-06
2013-01-04 00:00:00,0.30000001192092896,39.5,-81.25,0.007806082,2759.7097,98972.23,2.936239,234.83188,0.00023514606,0.0,111.3996,4.1095373e-06,0.0,2.8581865e-06
2013-01-04 00:00:00,0.30000001192092896,39.5,-80.625,0.008110959,3440.7097,98100.23,2.1647546,234.94125,0.0002356229,0.0,111.30585,4.104415e-06,0.0,2.8573716e-06
2013-01-04 00:00:00,0.30000001192092896,39.5,-80.0,0.008449513,4697.7095,96500.23,1.4254968,235.07797,0.000249928,0.0,111.2746,4.09906e-06,0.0,2.8564402e-06
2013-01-04 00:00:00,0.10000000149011612,37.0,-82.5,0.06972575,6277.7095,94844.23,6.297414,237.95247,-4.148695e-05,0.0,83.07724,3.1632908e-06,0.0,3.9418455e-06
2013-01-04 00:00:00,0.10000000149011612,37.0,-81.875,0.069817305,6925.7095,94012.23,5.938039,237.91731,-2.7774155e-05,0.0,82.95224,3.1623595e-06,0.0,3.942777e-06
2013-01-04 00:00:00,0.10000000149011612,37.0,-81.25,0.069695234,8101.7095,92580.23,5.5767107,237.87825,-1.750353e-05,0.0,82.79599,3.1623595e-06,0.0,3.943708e-06
2013-01-04 00:00:00,0.10000000149011612,37.0,-80.625,0.06961894,6499.7095,94428.23,5.1704607,237.86653,-7.838264e-06,0.0,82.67099,3.1632908e-06,0.0,3.945571e-06
2013-01-04 00:00:00,0.10000000149011612,37.0,-80.0,0.06954265,4623.7095,96684.23,4.766164,237.87044,-5.3404565e-06,0.0,82.51474,3.1660848e-06,0.0,3.9474335e-06
2013-01-04 00:00:00,0.10000000149011612,37.5,-82.5,0.0696342,4002.7097,97572.23,7.365773,238.0384,-4.0004285e-05,0.0,83.48349,3.1260379e-06,0.0,3.945571e-06
2013-01-04 00:00:00,0.10000000149011612,37.5,-81.875,0.069679976,5333.7095,95964.23,7.0259295,237.98372,-2.8768807e-05,0.0,83.35849,3.1223126e-06,0.0,3.945571e-06
2013-01-04 00:00:00,0.10000000149011612,37.5,-81.25,0.069695234,7363.7095,93452.23,6.64507,237.93294,-2.4182975e-05,0.0,83.17099,3.1195186e-06,0.0,3.9446395e-06
2013-01-04 00:00:00,0.10000000149011612,37.5,-80.625,0.06972575,6665.7095,94220.23,6.2583513,237.91731,-2.1105885e-05,0.0,83.01474,3.117656e-06,0.0,3.945571e-06
2013-01-04 00:00:00,0.10000000149011612,37.5,-80.0,0.06971049,5505.7095,95596.23,5.844289,237.88997,-1.7751261e-05,0.0,82.85849,3.117656e-06,0.0,3.946502e-06
2013-01-04 00:00:00,0.10000000149011612,38.0,-82.5,0.0693748,2934.7097,98908.23,8.424367,238.1634,-3.212902e-05,0.0,83.98349,3.094373e-06,0.0,3.9539527e-06
2013-01-04 00:00:00,0.10000000149011612,38.0,-81.875,0.069420576,3838.7097,97756.23,8.072804,238.10872,-2.8254717e-05,0.0,83.79599,3.0869223e-06,0.0,3.9530214e-06
2013-01-04 00:00:00,0.10000000149011612,38.0,-81.25,0.06946635,5387.7095,95860.23,7.7134295,238.06575,-2.5922685e-05,0.0,83.60849,3.0813344e-06,0.0,3.95209e-06
2013-01-04 00:00:00,0.10000000149011612,38.0,-80.625,0.06951213,7809.7095,92868.23,7.348195,238.00325,-3.0929477e-05,0.0,83.42099,3.077609e-06,0.0,3.9502274e-06
2013-01-04 00:00:00,0.10000000149011612,38.0,-80.0,0.06951213,7125.7095,93596.23,6.9673357,237.98372,-2.5393694e-05,0.0,83.26474,3.0757465e-06,0.0,3.9502274e-06
2013-01-04 00:00:00,0.10000000149011612,38.5,-82.5,0.06908488,2366.7097,99580.23,9.408742,238.29231,-2.2487968e-05,0.0,84.54599,3.0682959e-06,0.0,3.9651286e-06
2013-01-04 00:00:00,0.10000000149011612,38.5,-81.875,0.06908488,2665.7097,99180.23,9.076711,238.25325,-2.4823725e-05,0.0,84.32724,3.0589827e-06,0.0,3.963266e-06
2013-01-04 00:00:00,0.10000000149011612,38.5,-81.25,0.06908488,3425.7097,98188.23,8.740773,238.222,-2.1653503e-05,0.0,84.10849,3.0496694e-06,0.0,3.9614033e-06
2013-01-04 00:00:00,0.10000000149011612,38.5,-80.625,0.069054365,5969.7095,95108.23,8.377492,238.1595,-2.6973217e-05,0.0,83.92099,3.0440815e-06,0.0,3.9595407e-06
2013-01-04 00:00:00,0.10000000149011612,38.5,-80.0,0.069069624,8553.71,91924.23,8.022023,238.097,-2.5330364e-05,0.0,83.76474,3.0394249e-06,0.0,3.957678e-06
2013-01-04 00:00:00,0.10000000149011612,39.0,-82.5,0.068856,2347.7097,99580.23,10.318898,238.4056,-9.3768085e-06,0.0,85.17099,3.0459441e-06,0.0,3.9790984e-06
2013-01-04 00:00:00,0.10000000149011612,39.0,-81.875,0.06873393,2375.7097,99516.23,10.006398,238.37434,-1.7307952e-05,0.0,84.95224,3.0347683e-06,0.0,3.977236e-06
2013-01-04 00:00:00,0.10000000149011612,39.0,-81.25,0.068672895,2759.7097,99036.23,9.701711,238.33528,-1.7520293e-05,0.0,84.73349,3.025455e-06,0.0,3.974442e-06
2013-01-04 00:00:00,0.10000000149011612,39.0,-80.625,0.0685966,3755.7097,97740.23,9.350148,238.29622,-1.7911449e-05,0.0,84.51474,3.0161418e-06,0.0,3.972579e-06
2013-01-04 00:00:00,0.10000000149011612,39.0,-80.0,0.06850505,6389.7095,94500.23,8.990773,238.24153,-1.9260004e-05,0.0,84.35849,3.0096226e-06,0.0,3.969785e-06
2013-01-04 00:00:00,0.10000000149011612,39.5,-82.5,0.06870341,2575.7097,99260.23,11.143117,238.46028,5.1462357e-06,0.0,85.88974,3.025455e-06,0.0,3.9939996e-06
2013-01-04 00:00:00,0.10000000149011612,39.5,-81.875,0.06845927,2558.7097,99252.23,10.842336,238.46028,-2.2819931e-06,0.0,85.63974,3.0142792e-06,0.0,3.992137e-06
2013-01-04 00:00:00,0.10000000149011612,39.5,-81.25,0.06819987,2759.7097,98972.23,10.522023,238.42903,-7.380053e-06,0.0,85.45224,3.0031033e-06,0.0,3.989343e-06
2013-01-04 00:00:00,0.10000000149011612,39.5,-80.625,0.0680778,3440.7097,98100.23,10.209523,238.38216,-1.4520969e-05,0.0,85.20224,2.9942557e-06,0.0,3.9856177e-06
2013-01-04 00:00:00,0.10000000149011612,39.5,-80.0,0.06794047,4697.7095,96500.23,9.885304,238.3509,-1.4931216e-05,0.0,85.01474,2.9854082e-06,0.0,3.9828237e-06
2013-01-04 03:00:00,1000.0,37.0,-82.5,,6277.7095,94944.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.0,-81.875,,6925.7095,94112.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.0,-81.25,,8101.7095,92640.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.0,-80.625,,6499.7095,94496.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.0,-80.0,,4623.7095,96752.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.5,-82.5,,4002.7097,97720.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.5,-81.875,,5333.7095,96072.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.5,-81.25,,7363.7095,93528.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.5,-80.625,,6665.7095,94272.39,,,,,,,,
2013-01-04 03:00:00,1000.0,37.5,-80.0,,5505.7095,95632.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.0,-82.5,,2934.7097,99064.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.0,-81.875,,3838.7097,97888.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.0,-81.25,,5387.7095,95960.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.0,-80.625,,7809.7095,92928.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.0,-80.0,,7125.7095,93632.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.5,-82.5,,2366.7097,99744.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.5,-81.875,,2665.7097,99344.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.5,-81.25,,3425.7097,98328.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.5,-80.625,,5969.7095,95184.39,,,,,,,,
2013-01-04 03:00:00,1000.0,38.5,-80.0,,8553.71,91960.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.0,-82.5,,2347.7097,99720.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.0,-81.875,,2375.7097,99664.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.0,-81.25,,2759.7097,99176.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.0,-80.625,,3755.7097,97848.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.0,-80.0,,6389.7095,94568.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.5,-82.5,,2575.7097,99376.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.5,-81.875,,2558.7097,99368.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.5,-81.25,,2759.7097,99072.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.5,-80.625,,3440.7097,98192.39,,,,,,,,
2013-01-04 03:00:00,1000.0,39.5,-80.0,,4697.7095,96576.39,,,,,,,,
2013-01-04 03:00:00,975.0,37.0,-82.5,,6277.7095,94944.39,,,,,,,,
2013-01-04 03:00:00,975.0,37.0,-81.875,,6925.7095,94112.39,,,,,,,,
2013-01-04 03:00:00,975.0,37.0,-81.25,,8101.7095,92640.39,,,,,,,,
2013-01-04 03:00:00,975.0,37.0,-80.625,,6499.7095,94496.39,,,,,,,,
